"","Status","Source","LATITUDE","LONGITUDE","dt_close","dt_open","lag"
"24164","","Employee Generated",42.2936,-71.1229,2015-03-20,2015-03-20,0
"24165","","Employee Generated",42.2833,-71.1371,2015-03-20,2015-03-20,0
"24166","","Employee Generated",42.2833,-71.1371,2015-03-20,2015-03-20,0
"24167","","Employee Generated",42.2833,-71.1371,2015-03-20,2015-03-20,0
"24168","","Employee Generated",42.2851,-71.1366,2015-03-20,2015-03-20,0
"24169","","Employee Generated",42.2858,-71.1372,2015-03-20,2015-03-20,0
"24170","","Employee Generated",42.2858,-71.1372,2015-03-20,2015-03-20,0
"24171","","Employee Generated",42.2858,-71.1372,2015-03-20,2015-03-20,0
"24172","","Employee Generated",42.2858,-71.1372,2015-03-20,2015-03-20,0
"24173","","Employee Generated",42.2859,-71.1376,2015-03-20,2015-03-20,0
"24174","","Employee Generated",42.2983,-71.1299,2015-03-20,2015-03-20,0
"24175","","Employee Generated",42.2983,-71.1299,2015-03-20,2015-03-20,0
"24176","","Employee Generated",42.2983,-71.1299,2015-03-20,2015-03-20,0
"24177","","Employee Generated",42.2983,-71.1299,2015-03-20,2015-03-20,0
"24178","","Employee Generated",42.273,-71.1441,2015-03-20,2015-03-20,0
"24179","","Employee Generated",42.273,-71.1441,2015-03-20,2015-03-20,0
"24180","","Constituent Call",42.3206,-71.0775,2015-03-24,2015-03-20,4
"24181","","Citizens Connect App",42.3459,-71.0613,2015-03-25,2015-03-20,5
"24182","","Constituent Call",42.2873,-71.062,2015-03-25,2015-03-20,5
"24183","","Constituent Call",42.2797,-71.0858,2015-03-23,2015-03-20,3
"24184","","Citizens Connect App",42.3324,-71.0312,2015-03-23,2015-03-20,3
"24185","","Citizens Connect App",42.3338,-71.0314,2015-03-23,2015-03-20,3
"24186","","City Worker App",42.317,-71.065,2015-03-24,2015-03-21,3
"24187","","City Worker App",42.3525,-71.1372,2015-03-25,2015-03-21,4
"24188","","City Worker App",42.3485,-71.1359,2015-03-25,2015-03-21,4
"24189","","City Worker App",42.3492,-71.1523,2015-03-26,2015-03-21,5
"24190","","Citizens Connect App",42.3594,-71.0587,2015-03-23,2015-03-21,2
"24191","","City Worker App",42.3601,-71.1334,2015-03-23,2015-03-21,2
"24192","","Citizens Connect App",42.3498,-71.0748,2015-03-25,2015-03-21,4
"24193","","Citizens Connect App",42.2995,-71.1139,2015-03-23,2015-03-21,2
"24194","","Citizens Connect App",42.3456,-71.0753,2015-03-23,2015-03-21,2
"24195","","Citizens Connect App",42.3408,-71.0825,2015-03-26,2015-03-21,5
"24196","","Citizens Connect App",42.3454,-71.0818,2015-03-23,2015-03-21,2
"24197","","Citizens Connect App",42.3454,-71.0818,2015-03-26,2015-03-21,5
"24198","","Citizens Connect App",42.3312,-71.0749,2015-03-24,2015-03-21,3
"24199","","Citizens Connect App",42.3461,-71.0727,2015-03-24,2015-03-21,3
"24201","","Citizens Connect App",42.3377,-71.0956,2015-03-24,2015-03-21,3
"24202","","Citizens Connect App",42.3357,-71.087,2015-03-23,2015-03-21,2
"24203","","Citizens Connect App",42.3509,-71.1676,2015-03-23,2015-03-21,2
"24204","","Constituent Call",42.2778,-71.1237,2015-03-23,2015-03-21,2
"24205","","Constituent Call",42.3511,-71.1692,2015-03-23,2015-03-21,2
"24207","","Citizens Connect App",42.3439,-71.0637,2015-03-23,2015-03-21,2
"24208","","Constituent Call",42.3514,-71.0539,2015-03-23,2015-03-22,1
"24209","","Citizens Connect App",42.3363,-71.0466,2015-03-23,2015-03-22,1
"24210","","Citizens Connect App",42.3454,-71.0818,2015-03-26,2015-03-22,4
"24211","","Citizens Connect App",42.3588,-71.1459,2015-03-23,2015-03-22,1
"24213","","Constituent Call",42.3015,-71.0844,2015-03-24,2015-03-22,2
"24214","","Citizens Connect App",42.3522,-71.0579,2015-03-24,2015-03-22,2
"24215","","Constituent Call",42.3574,-71.1483,2015-03-22,2015-03-22,0
"24216","","Citizens Connect App",42.3601,-71.1334,2015-03-23,2015-03-22,1
"24217","","Self Service",42.2948,-71.1565,2015-03-23,2015-03-22,1
"24218","","Constituent Call",42.3037,-71.0842,2015-03-24,2015-03-22,2
"24219","","City Worker App",42.347,-71.1617,2015-03-23,2015-03-23,0
"24220","","City Worker App",42.3404,-71.1572,2015-03-23,2015-03-23,0
"24221","","City Worker App",42.3432,-71.1419,2015-03-25,2015-03-23,2
"24222","","City Worker App",42.3436,-71.1424,2015-03-26,2015-03-23,3
"24223","","City Worker App",42.3492,-71.1411,2015-03-24,2015-03-23,1
"24224","","City Worker App",42.3518,-71.1402,2015-03-24,2015-03-23,1
"24225","","City Worker App",42.3633,-71.1357,2015-03-24,2015-03-23,1
"24226","","City Worker App",42.3635,-71.1351,2015-03-23,2015-03-23,0
"24227","","Constituent Call",42.3031,-71.07,2015-03-31,2015-03-23,8
"24228","","City Worker App",42.2386,-71.1315,2015-03-23,2015-03-23,0
"24229","","City Worker App",42.2384,-71.1313,2015-03-23,2015-03-23,0
"24230","","City Worker App",42.2529,-71.1252,2015-03-23,2015-03-23,0
"24236","","City Worker App",42.2384,-71.1313,2015-03-23,2015-03-23,0
"24240","","City Worker App",42.2745,-71.1212,2015-03-23,2015-03-23,0
"24241","","City Worker App",42.3594,-71.0587,2015-03-23,2015-03-23,0
"24242","","City Worker App",42.2765,-71.1224,2015-03-23,2015-03-23,0
"24243","","City Worker App",42.2765,-71.1224,2015-03-23,2015-03-23,0
"24244","","City Worker App",42.3601,-71.0579,2015-03-23,2015-03-23,0
"24245","","City Worker App",42.3223,-71.0877,2015-03-23,2015-03-23,0
"24246","","City Worker App",42.3223,-71.0877,2015-03-23,2015-03-23,0
"24247","","Self Service",42.336,-71.0993,2015-03-23,2015-03-23,0
"24248","","City Worker App",42.322,-71.0876,2015-03-23,2015-03-23,0
"24249","","City Worker App",42.322,-71.0876,2015-03-23,2015-03-23,0
"24250","","City Worker App",42.322,-71.0876,2015-03-23,2015-03-23,0
"24251","","City Worker App",42.3217,-71.0868,2015-03-23,2015-03-23,0
"24252","","City Worker App",42.3219,-71.0868,2015-03-23,2015-03-23,0
"24253","","City Worker App",42.2667,-71.117,2015-03-24,2015-03-23,1
"24254","","City Worker App",42.3219,-71.0868,2015-03-23,2015-03-23,0
"24255","","City Worker App",42.3217,-71.0868,2015-03-23,2015-03-23,0
"24256","","City Worker App",42.2845,-71.0579,2015-03-23,2015-03-23,0
"24257","","City Worker App",42.3218,-71.0865,2015-03-23,2015-03-23,0
"24258","","Citizens Connect App",42.3337,-71.1,2015-03-23,2015-03-23,0
"24259","","City Worker App",42.3119,-71.0853,2015-03-23,2015-03-23,0
"24260","","City Worker App",42.3119,-71.0853,2015-03-23,2015-03-23,0
"24261","","Citizens Connect App",42.3338,-71.0992,2015-03-23,2015-03-23,0
"24262","","Citizens Connect App",42.3338,-71.0991,2015-03-23,2015-03-23,0
"24263","","City Worker App",42.311,-71.0864,2015-03-23,2015-03-23,0
"24264","","City Worker App",42.3076,-71.089,2015-03-23,2015-03-23,0
"24265","","Citizens Connect App",42.3329,-71.0967,2015-03-23,2015-03-23,0
"24266","","City Worker App",42.2799,-71.0702,2015-03-23,2015-03-23,0
"24267","","City Worker App",42.2799,-71.0699,2015-03-23,2015-03-23,0
"24268","","Citizens Connect App",42.3291,-71.1113,2015-03-23,2015-03-23,0
"24269","","City Worker App",42.282,-71.0713,2015-03-23,2015-03-23,0
"24270","","City Worker App",42.282,-71.0713,2015-03-23,2015-03-23,0
"24272","","City Worker App",42.2357,-71.1317,2015-03-24,2015-03-23,1
"24273","","Constituent Call",42.2838,-71.1551,2015-03-23,2015-03-23,0
"24274","","Citizens Connect App",42.332,-71.1121,2015-03-23,2015-03-23,0
"24275","","City Worker App",42.3145,-71.067,2015-03-25,2015-03-23,2
"24276","","City Worker App",42.283,-71.0714,2015-03-23,2015-03-23,0
"24277","","City Worker App",42.3586,-71.1449,2015-03-23,2015-03-23,0
"24278","","City Worker App",42.358,-71.0565,2015-03-23,2015-03-23,0
"24280","","City Worker App",42.3586,-71.1439,2015-03-23,2015-03-23,0
"24281","","City Worker App",42.3586,-71.1439,2015-03-23,2015-03-23,0
"24282","","City Worker App",42.358,-71.0565,2015-03-23,2015-03-23,0
"24283","","City Worker App",42.3148,-71.0659,2015-03-25,2015-03-23,2
"24284","","City Worker App",42.3124,-71.0645,2015-03-25,2015-03-23,2
"24285","","Citizens Connect App",42.3341,-71.0776,2015-03-23,2015-03-23,0
"24286","","City Worker App",42.3118,-71.0648,2015-03-25,2015-03-23,2
"24287","","City Worker App",42.3117,-71.0649,2015-03-25,2015-03-23,2
"24288","","Self Service",42.324,-71.091,2015-03-23,2015-03-23,0
"24289","","City Worker App",42.3114,-71.0648,2015-03-25,2015-03-23,2
"24290","","City Worker App",42.3169,-71.0838,2015-03-23,2015-03-23,0
"24291","","City Worker App",42.358,-71.0565,2015-03-23,2015-03-23,0
"24292","","City Worker App",42.358,-71.0565,2015-03-23,2015-03-23,0
"24293","","City Worker App",42.3431,-71.0775,2015-03-24,2015-03-23,1
"24295","","City Worker App",42.3431,-71.0775,2015-03-24,2015-03-23,1
"24297","","City Worker App",42.2654,-71.1214,2015-03-24,2015-03-23,1
"24298","","City Worker App",42.2756,-71.1113,2015-03-24,2015-03-23,1
"24299","","City Worker App",42.3227,-71.1131,2015-03-24,2015-03-23,1
"24300","","City Worker App",42.3167,-71.1107,2015-03-24,2015-03-23,1
"24301","","City Worker App",42.3165,-71.109,2015-03-24,2015-03-23,1
"24302","","City Worker App",42.3165,-71.1084,2015-03-24,2015-03-23,1
"24303","","City Worker App",42.3165,-71.1084,2015-03-24,2015-03-23,1
"24304","","City Worker App",42.271,-71.0913,2015-03-23,2015-03-23,0
"24305","","City Worker App",42.3594,-71.0587,2015-03-24,2015-03-23,1
"24306","","City Worker App",42.3151,-71.1059,2015-03-24,2015-03-23,1
"24307","","City Worker App",42.2709,-71.0915,2015-03-23,2015-03-23,0
"24308","","City Worker App",42.3139,-71.1062,2015-03-24,2015-03-23,1
"24309","","City Worker App",42.2711,-71.0907,2015-03-23,2015-03-23,0
"24310","","City Worker App",42.3137,-71.1064,2015-03-24,2015-03-23,1
"24311","","City Worker App",42.3129,-71.1065,2015-03-24,2015-03-23,1
"24312","","City Worker App",42.3129,-71.1065,2015-03-24,2015-03-23,1
"24313","","City Worker App",42.3123,-71.1102,2015-03-24,2015-03-23,1
"24314","","City Worker App",42.3123,-71.1105,2015-03-24,2015-03-23,1
"24315","","City Worker App",42.3806,-71.069,2015-03-24,2015-03-23,1
"24316","","City Worker App",42.3173,-71.1065,2015-03-24,2015-03-23,1
"24317","","City Worker App",42.3191,-71.1107,2015-03-24,2015-03-23,1
"24318","","City Worker App",42.3361,-71.0488,2015-03-23,2015-03-23,0
"24319","","City Worker App",42.3414,-71.1581,2015-03-23,2015-03-23,0
"24320","","City Worker App",42.3414,-71.1581,2015-03-23,2015-03-23,0
"24321","","City Worker App",42.3797,-71.0641,2015-03-24,2015-03-23,1
"24322","","City Worker App",42.3055,-71.1113,2015-03-24,2015-03-23,1
"24323","","City Worker App",42.3566,-71.0539,2015-03-23,2015-03-23,0
"24324","","City Worker App",42.3566,-71.0539,2015-03-23,2015-03-23,0
"24325","","City Worker App",42.3561,-71.0549,2015-03-23,2015-03-23,0
"24326","","City Worker App",42.3584,-71.1439,2015-03-23,2015-03-23,0
"24327","","City Worker App",42.3566,-71.0539,2015-03-23,2015-03-23,0
"24328","","City Worker App",42.3483,-71.0732,2015-03-24,2015-03-23,1
"24329","","City Worker App",42.3421,-71.0695,2015-03-25,2015-03-23,2
"24330","","City Worker App",42.2693,-71.0934,2015-03-23,2015-03-23,0
"24331","","City Worker App",42.2693,-71.0934,2015-03-23,2015-03-23,0
"24332","","City Worker App",42.2693,-71.0934,2015-03-23,2015-03-23,0
"24333","","City Worker App",42.2693,-71.0934,2015-03-23,2015-03-23,0
"24334","","City Worker App",42.2691,-71.0933,2015-03-23,2015-03-23,0
"24335","","City Worker App",42.2693,-71.0934,2015-03-23,2015-03-23,0
"24336","","City Worker App",42.2693,-71.0934,2015-03-23,2015-03-23,0
"24337","","City Worker App",42.2693,-71.0934,2015-03-23,2015-03-23,0
"24338","","City Worker App",42.3058,-71.1188,2015-03-24,2015-03-23,1
"24339","","City Worker App",42.3057,-71.1187,2015-03-24,2015-03-23,1
"24340","","City Worker App",42.3057,-71.1187,2015-03-24,2015-03-23,1
"24341","","City Worker App",42.3057,-71.1187,2015-03-24,2015-03-23,1
"24342","","City Worker App",42.259,-71.1227,2015-03-24,2015-03-23,1
"24343","","City Worker App",42.2812,-71.1616,2015-03-24,2015-03-23,1
"24344","","City Worker App",42.2709,-71.0733,2015-03-23,2015-03-23,0
"24345","","City Worker App",42.2709,-71.0733,2015-03-23,2015-03-23,0
"24346","","City Worker App",42.2709,-71.0733,2015-03-23,2015-03-23,0
"24348","","City Worker App",42.2421,-71.1346,2015-03-24,2015-03-23,1
"24349","","City Worker App",42.2806,-71.0713,2015-03-24,2015-03-23,1
"24350","","City Worker App",42.2421,-71.1346,2015-03-24,2015-03-23,1
"24351","","Employee Generated",42.3728,-71.0357,2015-03-23,2015-03-23,0
"24352","","Employee Generated",42.3772,-71.03,2015-03-23,2015-03-23,0
"24353","","Employee Generated",42.3773,-71.0304,2015-03-23,2015-03-23,0
"24354","","Employee Generated",42.3863,-71.0072,2015-03-23,2015-03-23,0
"24355","","Employee Generated",42.3863,-71.0072,2015-03-23,2015-03-23,0
"24356","","Employee Generated",42.382,-71.0224,2015-03-23,2015-03-23,0
"24357","","Employee Generated",42.3826,-71.02,2015-03-23,2015-03-23,0
"24358","","Employee Generated",42.3832,-71.019,2015-03-23,2015-03-23,0
"24359","","Employee Generated",42.3833,-71.0187,2015-03-23,2015-03-23,0
"24360","","Employee Generated",42.3842,-71.0155,2015-03-23,2015-03-23,0
"24361","","Employee Generated",42.3847,-71.0005,2015-03-23,2015-03-23,0
"24362","","Employee Generated",42.3848,-71.0011,2015-03-23,2015-03-23,0
"24363","","Employee Generated",42.3855,-71.0031,2015-03-23,2015-03-23,0
"24364","","Employee Generated",42.3861,-71.0046,2015-03-23,2015-03-23,0
"24365","","Employee Generated",42.3861,-71.0046,2015-03-23,2015-03-23,0
"24366","","Employee Generated",42.3905,-71.0118,2015-03-23,2015-03-23,0
"24367","","Employee Generated",42.3911,-71.0125,2015-03-23,2015-03-23,0
"24368","","Employee Generated",42.3911,-71.0125,2015-03-23,2015-03-23,0
"24369","","Employee Generated",42.3911,-71.0125,2015-03-23,2015-03-23,0
"24370","","Employee Generated",42.3911,-71.0125,2015-03-23,2015-03-23,0
"24371","","Employee Generated",42.3746,-71.0377,2015-03-23,2015-03-23,0
"24372","","Employee Generated",42.3594,-71.0587,2015-03-23,2015-03-23,0
"24373","","Employee Generated",42.368,-71.0387,2015-03-23,2015-03-23,0
"24374","","Employee Generated",42.3829,-71.0208,2015-03-23,2015-03-23,0
"24375","","Employee Generated",42.3819,-71.0204,2015-03-23,2015-03-23,0
"24376","","Employee Generated",42.3829,-71.0208,2015-03-23,2015-03-23,0
"24377","","Employee Generated",42.3829,-71.0208,2015-03-23,2015-03-23,0
"24378","","Citizens Connect App",42.3745,-71.0661,2015-03-24,2015-03-23,1
"24379","","Citizens Connect App",42.3745,-71.0661,2015-03-24,2015-03-23,1
"24380","","Citizens Connect App",42.3748,-71.0671,2015-03-24,2015-03-23,1
"24381","","Self Service",42.3594,-71.0587,2015-03-25,2015-03-23,2
"24382","","Self Service",42.3594,-71.0587,2015-03-25,2015-03-23,2
"24383","","Self Service",42.298,-71.1327,2015-03-24,2015-03-23,1
"24384","","Citizens Connect App",42.345,-71.0653,2015-03-25,2015-03-23,2
"24385","","Citizens Connect App",42.3348,-71.0262,2015-03-24,2015-03-23,1
"24386","","Self Service",42.3548,-71.0748,2015-03-26,2015-03-23,3
"24387","","City Worker App",42.3506,-71.1723,2015-03-24,2015-03-24,0
"24388","","City Worker App",42.3443,-71.1646,2015-03-24,2015-03-24,0
"24389","","City Worker App",42.3471,-71.1369,2015-03-25,2015-03-24,1
"24390","","City Worker App",42.3469,-71.161,2015-03-24,2015-03-24,0
"24391","","City Worker App",42.3472,-71.1611,2015-03-24,2015-03-24,0
"24392","","City Worker App",42.3471,-71.1602,2015-03-24,2015-03-24,0
"24393","","Citizens Connect App",42.2755,-71.1604,2015-03-27,2015-03-24,3
"24394","","Citizens Connect App",42.2959,-71.0545,2015-03-25,2015-03-24,1
"24395","","Citizens Connect App",42.3277,-71.0567,2015-03-24,2015-03-24,0
"24396","","Citizens Connect App",42.3362,-71.0839,2015-03-25,2015-03-24,1
"24397","","Citizens Connect App",42.336,-71.0839,2015-03-24,2015-03-24,0
"24398","","City Worker App",42.2427,-71.1343,2015-03-24,2015-03-24,0
"24399","","Constituent Call",42.374,-71.0635,2015-03-24,2015-03-24,0
"24400","","City Worker App",42.2758,-71.0709,2015-03-24,2015-03-24,0
"24401","","City Worker App",42.3219,-71.1142,2015-03-25,2015-03-24,1
"24402","","City Worker App",42.3228,-71.1149,2015-03-25,2015-03-24,1
"24403","","City Worker App",42.275,-71.0722,2015-03-24,2015-03-24,0
"24404","","City Worker App",42.318,-71.1084,2015-03-25,2015-03-24,1
"24405","","Self Service",42.2879,-71.1198,2015-03-25,2015-03-24,1
"24406","","City Worker App",42.3193,-71.1054,2015-03-25,2015-03-24,1
"24407","","City Worker App",42.319,-71.1051,2015-03-25,2015-03-24,1
"24408","","City Worker App",42.285,-71.0615,2015-03-24,2015-03-24,0
"24409","","City Worker App",42.3214,-71.1074,2015-03-25,2015-03-24,1
"24410","","City Worker App",42.3215,-71.1076,2015-03-25,2015-03-24,1
"24411","","City Worker App",42.2917,-71.0481,2015-03-24,2015-03-24,0
"24412","","City Worker App",42.2917,-71.0481,2015-03-24,2015-03-24,0
"24413","","City Worker App",42.2917,-71.0481,2015-03-24,2015-03-24,0
"24414","","City Worker App",42.2915,-71.0479,2015-03-24,2015-03-24,0
"24415","","City Worker App",42.2909,-71.0484,2015-03-24,2015-03-24,0
"24416","","Citizens Connect App",42.3343,-71.0861,2015-03-24,2015-03-24,0
"24417","","City Worker App",42.3209,-71.1086,2015-03-25,2015-03-24,1
"24418","","City Worker App",42.3601,-71.0579,2015-03-24,2015-03-24,0
"24419","","City Worker App",42.244,-71.1366,2015-03-24,2015-03-24,0
"24420","","Citizens Connect App",42.3336,-71.0858,2015-03-24,2015-03-24,0
"24422","","City Worker App",42.2529,-71.1252,2015-03-24,2015-03-24,0
"24423","","City Worker App",42.3158,-71.1096,2015-03-25,2015-03-24,1
"24424","","City Worker App",42.2529,-71.1252,2015-03-24,2015-03-24,0
"24425","","Citizens Connect App",42.3336,-71.0858,2015-03-24,2015-03-24,0
"24426","","City Worker App",42.3142,-71.1141,2015-03-25,2015-03-24,1
"24427","","City Worker App",42.3124,-71.114,2015-03-25,2015-03-24,1
"24428","","Citizens Connect App",42.3336,-71.0858,2015-03-24,2015-03-24,0
"24429","","City Worker App",42.3594,-71.0587,2015-03-24,2015-03-24,0
"24430","","City Worker App",42.3126,-71.1125,2015-03-31,2015-03-24,7
"24431","","City Worker App",42.3124,-71.1128,2015-03-25,2015-03-24,1
"24432","","City Worker App",42.3126,-71.1133,2015-03-25,2015-03-24,1
"24433","","Citizens Connect App",42.3336,-71.0847,2015-03-24,2015-03-24,0
"24434","","Citizens Connect App",42.3336,-71.0843,2015-03-24,2015-03-24,0
"24435","","City Worker App",42.3112,-71.112,2015-03-25,2015-03-24,1
"24436","","City Worker App",42.3101,-71.11,2015-03-25,2015-03-24,1
"24437","","City Worker App",42.3087,-71.1103,2015-03-25,2015-03-24,1
"24438","","City Worker App",42.3067,-71.1113,2015-03-25,2015-03-24,1
"24439","","City Worker App",42.3337,-71.0451,2015-03-25,2015-03-24,1
"24440","","Citizens Connect App",42.332,-71.0884,2015-03-24,2015-03-24,0
"24441","","Citizens Connect App",42.332,-71.0884,2015-03-24,2015-03-24,0
"24442","","City Worker App",42.3436,-71.0375,2015-03-24,2015-03-24,0
"24443","","City Worker App",42.3717,-71.0624,2015-03-24,2015-03-24,0
"24444","","City Worker App",42.3318,-71.0499,2015-03-25,2015-03-24,1
"24445","","Constituent Call",42.352,-71.0574,2015-03-27,2015-03-24,3
"24446","","City Worker App",42.3501,-71.1688,2015-03-24,2015-03-24,0
"24447","","City Worker App",42.35,-71.1696,2015-03-24,2015-03-24,0
"24448","","City Worker App",42.35,-71.1696,2015-03-24,2015-03-24,0
"24449","","City Worker App",42.35,-71.1696,2015-03-24,2015-03-24,0
"24450","","City Worker App",42.3796,-71.0643,2015-03-24,2015-03-24,0
"24451","","City Worker App",42.35,-71.1696,2015-03-24,2015-03-24,0
"24452","","City Worker App",42.35,-71.1696,2015-03-24,2015-03-24,0
"24453","","City Worker App",42.3355,-71.0512,2015-03-24,2015-03-24,0
"24454","","City Worker App",42.3507,-71.1727,2015-03-24,2015-03-24,0
"24455","","City Worker App",42.3352,-71.0468,2015-03-24,2015-03-24,0
"24456","","City Worker App",42.3441,-71.1648,2015-03-24,2015-03-24,0
"24457","","City Worker App",42.3476,-71.1613,2015-03-24,2015-03-24,0
"24458","","Citizens Connect App",42.2559,-71.1249,2015-03-25,2015-03-24,1
"24459","","City Worker App",42.3411,-71.1583,2015-03-24,2015-03-24,0
"24460","","City Worker App",42.3748,-71.0671,2015-03-24,2015-03-24,0
"24461","","City Worker App",42.3431,-71.0583,2015-03-24,2015-03-24,0
"24462","","City Worker App",42.2677,-71.0942,2015-03-24,2015-03-24,0
"24463","","City Worker App",42.3527,-71.0628,2015-03-24,2015-03-24,0
"24464","","City Worker App",42.3527,-71.0628,2015-03-24,2015-03-24,0
"24465","","Constituent Call",42.2605,-71.1507,2015-03-24,2015-03-24,0
"24466","","City Worker App",42.2993,-71.0581,2015-03-24,2015-03-24,0
"24467","","Citizens Connect App",42.3535,-71.0577,2015-03-25,2015-03-24,1
"24468","","Self Service",42.2775,-71.107,2015-03-25,2015-03-24,1
"24470","","City Worker App",42.2816,-71.1203,2015-03-25,2015-03-24,1
"24471","","City Worker App",42.2823,-71.1204,2015-03-25,2015-03-24,1
"24472","","City Worker App",42.2833,-71.1207,2015-03-25,2015-03-24,1
"24473","","City Worker App",42.2833,-71.1207,2015-03-25,2015-03-24,1
"24474","","City Worker App",42.2833,-71.1207,2015-03-25,2015-03-24,1
"24475","","City Worker App",42.2835,-71.1207,2015-03-25,2015-03-24,1
"24476","","City Worker App",42.2838,-71.1206,2015-03-25,2015-03-24,1
"24477","","City Worker App",42.2838,-71.1206,2015-03-25,2015-03-24,1
"24478","","City Worker App",42.2838,-71.1206,2015-03-25,2015-03-24,1
"24479","","City Worker App",42.3594,-71.0587,2015-03-25,2015-03-24,1
"24480","","City Worker App",42.2871,-71.1271,2015-03-25,2015-03-24,1
"24481","","City Worker App",42.2871,-71.1274,2015-03-25,2015-03-24,1
"24482","","City Worker App",42.2871,-71.1272,2015-03-25,2015-03-24,1
"24483","","City Worker App",42.2873,-71.127,2015-03-25,2015-03-24,1
"24484","","City Worker App",42.2871,-71.1271,2015-03-25,2015-03-24,1
"24485","","City Worker App",42.2871,-71.1271,2015-03-25,2015-03-24,1
"24486","","City Worker App",42.2871,-71.1271,2015-03-25,2015-03-24,1
"24487","","City Worker App",42.2868,-71.1266,2015-03-25,2015-03-24,1
"24488","","City Worker App",42.2964,-71.0591,2015-03-25,2015-03-24,1
"24489","","City Worker App",42.2963,-71.0593,2015-03-24,2015-03-24,0
"24490","","City Worker App",42.2886,-71.1258,2015-03-25,2015-03-24,1
"24491","","City Worker App",42.3485,-71.139,2015-03-24,2015-03-24,0
"24492","","City Worker App",42.2886,-71.1258,2015-03-25,2015-03-24,1
"24493","","City Worker App",42.2886,-71.1258,2015-03-25,2015-03-24,1
"24494","","City Worker App",42.2893,-71.1256,2015-03-25,2015-03-24,1
"24495","","City Worker App",42.2893,-71.1256,2015-03-25,2015-03-24,1
"24496","","City Worker App",42.2893,-71.1256,2015-03-25,2015-03-24,1
"24497","","City Worker App",42.2895,-71.1252,2015-03-25,2015-03-24,1
"24498","","Employee Generated",42.3018,-71.0853,2015-03-25,2015-03-24,1
"24499","","City Worker App",42.2886,-71.1258,2015-03-25,2015-03-24,1
"24500","","City Worker App",42.3483,-71.1378,2015-03-24,2015-03-24,0
"24501","","City Worker App",42.2895,-71.1252,2015-03-25,2015-03-24,1
"24502","","City Worker App",42.3336,-71.0446,2015-03-25,2015-03-24,1
"24503","","City Worker App",42.2965,-71.0586,2015-03-25,2015-03-24,1
"24504","","City Worker App",42.2983,-71.1158,2015-03-25,2015-03-24,1
"24505","","City Worker App",42.2996,-71.1156,2015-03-25,2015-03-24,1
"24506","","City Worker App",42.2996,-71.1156,2015-03-25,2015-03-24,1
"24507","","City Worker App",42.2996,-71.1156,2015-03-25,2015-03-24,1
"24508","","City Worker App",42.3321,-71.0467,2015-03-25,2015-03-24,1
"24509","","City Worker App",42.2996,-71.1156,2015-03-25,2015-03-24,1
"24510","","City Worker App",42.2996,-71.1156,2015-03-25,2015-03-24,1
"24511","","City Worker App",42.3481,-71.1377,2015-03-24,2015-03-24,0
"24512","","City Worker App",42.2996,-71.1156,2015-03-25,2015-03-24,1
"24513","","City Worker App",42.2996,-71.1156,2015-03-25,2015-03-24,1
"24514","","City Worker App",42.3481,-71.1377,2015-03-24,2015-03-24,0
"24515","","City Worker App",42.3481,-71.1377,2015-03-24,2015-03-24,0
"24516","","City Worker App",42.3315,-71.0531,2015-03-25,2015-03-24,1
"24517","","City Worker App",42.3481,-71.1377,2015-03-24,2015-03-24,0
"24518","","Employee Generated",42.2888,-71.1668,2015-03-24,2015-03-24,0
"24519","","Employee Generated",42.2896,-71.1659,2015-03-24,2015-03-24,0
"24520","","Employee Generated",42.2896,-71.1659,2015-03-24,2015-03-24,0
"24521","","Employee Generated",42.2768,-71.1409,2015-03-24,2015-03-24,0
"24522","","Employee Generated",42.2768,-71.1409,2015-03-24,2015-03-24,0
"24523","","Employee Generated",42.2768,-71.1409,2015-03-24,2015-03-24,0
"24524","","Employee Generated",42.2768,-71.1409,2015-03-24,2015-03-24,0
"24525","","Employee Generated",42.2768,-71.1409,2015-03-24,2015-03-24,0
"24526","","Employee Generated",42.2768,-71.1409,2015-03-24,2015-03-24,0
"24527","","Employee Generated",42.2768,-71.1409,2015-03-24,2015-03-24,0
"24528","","Employee Generated",42.2768,-71.1409,2015-03-24,2015-03-24,0
"24529","","Employee Generated",42.2768,-71.1409,2015-03-24,2015-03-24,0
"24530","","Employee Generated",42.2768,-71.1409,2015-03-24,2015-03-24,0
"24531","","Employee Generated",42.2768,-71.1409,2015-03-24,2015-03-24,0
"24532","","Employee Generated",42.2768,-71.1409,2015-03-24,2015-03-24,0
"24533","","Employee Generated",42.2768,-71.1409,2015-03-24,2015-03-24,0
"24534","","Employee Generated",42.2932,-71.1639,2015-03-24,2015-03-24,0
"24535","","Employee Generated",42.2932,-71.1639,2015-03-24,2015-03-24,0
"24536","","Employee Generated",42.2932,-71.1639,2015-03-24,2015-03-24,0
"24537","","Citizens Connect App",42.3458,-71.0947,2015-03-26,2015-03-24,2
"24538","","Employee Generated",42.2903,-71.1379,2015-03-24,2015-03-24,0
"24539","","Employee Generated",42.2903,-71.1379,2015-03-24,2015-03-24,0
"24540","","Employee Generated",42.2936,-71.1437,2015-03-24,2015-03-24,0
"24541","","Employee Generated",42.2936,-71.1437,2015-03-24,2015-03-24,0
"24542","","Constituent Call",42.3513,-71.0579,2015-03-24,2015-03-24,0
"24543","","Constituent Call",42.3489,-71.0842,2015-03-26,2015-03-24,2
"24544","","Citizens Connect App",42.3535,-71.0577,2015-03-25,2015-03-24,1
